popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
23,0.46,0.135,2,-17.297,1,0.0442,0.995,0.883,0.282,0.8,69.708,100160,3,Basic
23,0.318,0.297,2,-19.651,1,0.0386,0.937,0.0414,0.174,0.9620000000000001,78.37,72040,4,Basic
23,0.47600000000000003,0.17600000000000002,2,-20.17,1,0.0526,0.9940000000000001,0.904,0.16899999999999998,0.863,124.536,208827,3,Basic
22,0.331,0.415,2,-15.238,1,0.0351,0.861,0.0401,0.0779,0.96,78.514,152907,3,Basic
23,0.46399999999999997,0.027999999999999997,10,-25.089000000000002,1,0.099,0.905,0.0,0.10800000000000001,0.187,94.686,94400,3,Basic
23,0.266,0.0299,0,-24.3,0,0.0451,0.937,0.0152,0.142,0.35,74.156,168360,3,Basic
22,0.32799999999999996,0.428,6,-15.867,1,0.032,0.8859999999999999,0.0262,0.0669,0.961,108.726,115333,5,Basic
23,0.248,0.135,8,-21.854,1,0.043,0.843,0.00815,0.16899999999999998,0.547,84.229,340573,4,Basic
23,0.342,0.0579,10,-23.165,0,0.0491,0.9229999999999999,7.31e-06,0.10300000000000001,0.10099999999999999,88.649,101533,4,Basic
60,0.375,0.473,0,-10.052999999999999,1,0.0533,0.644,0.0302,0.11900000000000001,0.0613,100.25,181253,4,Basic
21,0.379,0.41100000000000003,6,-16.180999999999997,1,0.0354,0.792,0.000446,0.125,0.9640000000000001,92.43799999999999,84867,3,Basic
21,0.33799999999999997,0.266,6,-18.715,1,0.0376,0.7509999999999999,0.163,0.0763,0.961,173.63,67240,4,Basic
21,0.34600000000000003,0.43700000000000006,6,-15.595999999999998,1,0.036000000000000004,0.919,0.111,0.14300000000000002,0.972,100.47200000000001,214627,4,Basic
21,0.26899999999999996,0.087,6,-21.953000000000003,1,0.0373,0.82,0.00398,0.0883,0.525,75.002,152667,4,Basic
21,0.32,0.22,3,-18.941,1,0.0444,0.742,7.65e-05,0.0606,0.7490000000000001,123.339,233533,4,Basic
23,0.5820000000000001,0.192,1,-23.739,1,0.044000000000000004,0.8440000000000001,3.51e-06,0.17,0.759,85.947,177480,4,Basic
23,0.496,0.017,1,-27.19,1,0.0391,0.6659999999999999,0.0,0.109,0.483,98.95200000000001,39320,1,Basic
21,0.245,0.249,3,-19.84,1,0.0371,0.917,0.429,0.0771,0.943,112.417,112133,4,Basic
20,0.331,0.32,3,-16.273,1,0.0339,0.894,0.733,0.0938,0.973,105.671,99493,4,Basic
21,0.18899999999999997,0.0952,3,-20.754,1,0.0414,0.838,0.00011,0.102,0.33899999999999997,83.76799999999999,229267,4,Basic
22,0.425,0.0125,1,-29.451,1,0.0481,0.879,2.25e-06,0.11599999999999999,0.358,118.62299999999999,284867,3,Basic
64,0.45399999999999996,0.0281,2,-23.2,0,0.0343,0.968,0.882,0.084,0.0563,101.76299999999999,157372,4,Basic
22,0.57,0.0708,1,-29.031,1,0.0922,0.753,0.0,0.158,0.33399999999999996,113.565,68267,5,Basic
22,0.513,0.0307,5,-30.383000000000003,0,0.0839,0.723,0.0,0.205,0.151,98.51100000000001,42360,3,Basic
20,0.585,0.318,5,-16.054000000000002,0,0.0523,0.779,0.00025699999999999996,0.064,0.866,82.859,63640,4,Basic
21,0.61,0.0408,3,-29.561999999999998,0,0.0322,0.843,4.08e-06,0.254,0.534,80.958,178333,4,Basic
20,0.332,0.134,3,-19.526,1,0.0379,0.899,0.00792,0.0811,0.69,94.18700000000001,99667,4,Basic
66,0.56,0.627,7,-3.847,0,0.0295,0.589,0.0,0.0987,0.55,95.04700000000001,161054,4,Basic
20,0.247,0.285,3,-16.301,1,0.0367,0.871,0.114,0.0547,0.875,115.15700000000001,173040,4,Basic
20,0.324,0.145,3,-19.871,1,0.0476,0.745,0.14800000000000002,0.0756,0.935,116.163,86200,3,Basic
21,0.455,0.14,6,-23.083000000000002,1,0.0359,0.87,9.56e-06,0.124,0.43700000000000006,86.6,296067,4,Basic
21,0.284,0.0874,6,-21.401,1,0.0507,0.8190000000000001,0.0,0.161,0.271,171.12099999999998,390427,3,Basic
21,0.528,0.0414,1,-28.357,1,0.242,0.752,0.0,0.177,0.0997,93.515,52373,5,Basic
23,0.365,0.426,11,-14.242,1,0.0344,0.945,0.0858,0.139,0.645,103.007,237486,3,Basic
20,0.503,0.0144,3,-30.131,0,0.0652,0.733,0.0,0.327,0.33799999999999997,84.649,47440,4,Basic
21,0.311,0.183,1,-21.386999999999997,0,0.0403,0.9390000000000001,0.847,0.18899999999999997,0.736,169.75099999999998,243147,4,Basic
20,0.449,0.0783,4,-23.171,1,0.0567,0.888,0.0,0.40700000000000003,0.314,135.39700000000002,41827,3,Basic
20,0.375,0.0981,4,-22.079,1,0.0723,0.955,0.000146,0.23600000000000002,0.82,159.167,134093,3,Basic
21,0.218,0.163,4,-18.41,1,0.0382,0.8859999999999999,0.0,0.0967,0.0799,87.43799999999999,95037,1,Basic
21,0.258,0.0886,11,-22.405,1,0.0431,0.981,0.0178,0.183,0.21899999999999997,138.626,190507,4,Basic
19,0.226,0.0433,1,-30.259,0,0.0471,0.9209999999999999,0.0,0.0397,0.297,78.627,350480,4,Basic
20,0.292,0.0548,9,-27.125999999999998,1,0.0885,0.7490000000000001,0.0,0.0984,0.444,169.25900000000001,69840,4,Basic
19,0.297,0.0347,6,-27.535999999999998,0,0.0556,0.93,0.0,0.18,0.28600000000000003,168.143,38987,4,Basic
19,0.591,0.0913,11,-27.984,1,0.387,0.7809999999999999,0.0,0.161,0.209,116.06,39067,3,Basic
19,0.424,0.16,11,-24.546999999999997,1,0.0395,0.932,0.0227,0.203,0.46299999999999997,100.09299999999999,176467,4,Basic
23,0.259,0.154,4,-20.397000000000002,0,0.0409,0.758,0.0,0.10800000000000001,0.265,129.433,462080,4,Basic
19,0.46299999999999997,0.177,11,-24.423000000000002,1,0.0659,0.895,1.7800000000000002e-05,0.193,0.491,111.441,131547,4,Basic
19,0.293,0.0224,9,-24.469,1,0.0461,0.907,8.05e-06,0.0859,0.113,115.052,269693,4,Basic
59,0.64,0.743,5,-6.256,0,0.13699999999999998,0.015,0.0,0.245,0.618,150.054,209465,4,Basic
18,0.44,0.24600000000000002,4,-19.462,1,0.0362,0.9690000000000001,0.1,0.326,0.8590000000000001,86.838,161853,4,Basic
21,0.41600000000000004,0.0985,1,-18.254,0,0.05,0.915,9.75e-06,0.314,0.358,101.978,240331,4,Basic
20,0.257,0.156,6,-18.379,1,0.0385,0.9740000000000001,0.759,0.188,0.297,91.861,147324,3,Basic
20,0.385,0.121,3,-20.268,0,0.11199999999999999,0.9009999999999999,0.0,0.11599999999999999,0.354,76.775,98634,4,Basic
18,0.295,0.19,4,-19.097,1,0.034,0.9670000000000001,0.00128,0.306,0.524,167.518,255547,3,Basic
17,0.36200000000000004,0.121,9,-23.004,1,0.0378,0.8859999999999999,0.0552,0.364,0.804,170.313,355720,3,Basic
17,0.442,0.028999999999999998,9,-28.322,1,0.0374,0.875,0.0,0.0999,0.247,105.866,36387,4,Basic
18,0.41700000000000004,0.064,4,-26.07,1,0.0474,0.774,0.0,0.14300000000000002,0.653,74.73100000000001,120053,3,Basic
20,0.348,0.151,4,-22.189,1,0.0468,0.966,5.3400000000000004e-05,0.209,0.35700000000000004,125.443,188305,4,Basic
18,0.499,0.0881,4,-24.884,1,0.0493,0.878,0.0,0.415,0.637,122.181,164333,4,Basic
18,0.358,0.0851,4,-26.476,1,0.0371,0.82,9.94e-06,0.335,0.8009999999999999,110.36399999999999,144413,4,Basic
60,0.5870000000000001,0.898,11,-3.91,0,0.0661,0.0653,2.26e-06,0.146,0.473,102.012,263717,4,Basic
16,0.43,0.009609999999999999,9,-29.705,1,0.0408,0.843,0.0,0.38299999999999995,0.20199999999999999,92.431,114173,4,Basic
19,0.45799999999999996,0.373,11,-15.537,1,0.0453,0.9159999999999999,0.027999999999999997,0.158,0.7170000000000001,86.155,163084,4,Basic
20,0.363,0.19899999999999998,3,-23.421,1,0.035,0.838,3.3299999999999996e-05,0.0551,0.773,86.244,204373,4,Basic
17,0.40399999999999997,0.0183,2,-28.888,1,0.0497,0.8640000000000001,0.0,0.106,0.22,131.321,144600,4,Basic
21,0.22899999999999998,0.0804,2,-21.686999999999998,1,0.0432,0.8109999999999999,9.35e-06,0.152,0.183,118.32700000000001,205547,4,Basic
19,0.325,0.0579,11,-21.596999999999998,1,0.0424,0.9840000000000001,2.4299999999999998e-05,0.22899999999999998,0.34700000000000003,74.163,125263,3,Basic
16,0.349,0.0345,6,-26.799,0,0.0519,0.857,0.0,0.0824,0.43200000000000005,84.65,327773,4,Basic
17,0.376,0.0188,6,-29.991999999999997,1,0.0479,0.91,0.0,0.0893,0.166,86.92200000000001,179667,3,Basic
17,0.496,0.14800000000000002,2,-24.319000000000003,1,0.0355,0.902,1.85e-05,0.13,0.653,103.368,497400,4,Basic
20,0.40700000000000003,0.292,11,-19.623,0,0.0404,0.762,0.0,0.201,0.7559999999999999,130.498,254067,4,Basic
20,0.48200000000000004,0.243,11,-21.499000000000002,0,0.0456,0.816,6.840000000000001e-05,0.226,0.861,118.03200000000001,90933,4,Basic
15,0.385,0.11599999999999999,1,-17.98,1,0.035,0.9159999999999999,0.0,0.11699999999999999,0.619,75.57300000000001,130373,3,Basic
64,0.337,0.0855,0,-22.864,0,0.0525,0.9940000000000001,0.946,0.11199999999999999,0.38,66.635,111250,3,Basic
19,0.445,0.25,3,-23.111,1,0.0383,0.813,1.51e-06,0.0995,0.825,102.306,263987,3,Basic
15,0.14300000000000002,0.0344,6,-22.891,1,0.0426,0.919,0.255,0.0904,0.11599999999999999,63.052,363827,4,Basic
15,0.542,0.254,8,-22.319000000000003,1,0.0468,0.948,0.009559999999999999,0.201,0.815,98.527,124200,4,Basic
19,0.382,0.237,7,-22.754,1,0.0361,0.8029999999999999,1.4999999999999999e-05,0.133,0.77,88.046,285253,4,Basic
15,0.34299999999999997,0.091,10,-21.101,0,0.0473,0.93,0.0,0.15,0.0788,111.695,74973,5,Basic
16,0.311,0.0909,1,-23.428,1,0.0458,0.966,0.0156,0.27899999999999997,0.375,122.921,225493,3,Basic
16,0.5479999999999999,0.15,8,-21.678,1,0.0488,0.899,0.0,0.18,0.713,136.376,107907,4,Basic
19,0.312,0.13,0,-24.801,1,0.0488,0.879,8.209999999999999e-05,0.0769,0.321,123.604,182387,3,Basic
16,0.306,0.174,9,-20.747,1,0.0443,0.9520000000000001,0.000348,0.068,0.708,174.929,470347,3,Basic
16,0.375,0.0621,1,-20.729,1,0.0497,0.9129999999999999,2.5e-06,0.11900000000000001,0.47100000000000003,101.43299999999999,215333,4,Basic
15,0.54,0.14400000000000002,1,-20.75,1,0.048,0.883,0.0,0.0974,0.799,88.564,199667,4,Basic
16,0.315,0.0677,1,-17.329,1,0.0452,0.878,1.54e-06,0.313,0.0494,135.474,40773,1,Basic
14,0.49200000000000005,0.152,1,-19.253,1,0.0341,0.9790000000000001,1.01e-05,0.0837,0.56,77.777,242667,3,Basic
15,0.39,0.0714,1,-23.669,1,0.0539,0.846,0.0417,0.15,0.773,94.34700000000001,236280,1,Basic
15,0.40700000000000003,0.0291,1,-23.237,1,0.0503,0.813,0.0,0.0982,0.551,97.846,43013,5,Basic
14,0.495,0.0684,6,-22.791,1,0.0336,0.9109999999999999,0.005520000000000001,0.0963,0.799,75.347,91360,4,Basic
15,0.47,0.0188,3,-21.217,0,0.0417,0.917,0.0,0.121,0.375,82.259,41333,3,Basic
17,0.252,0.0329,10,-24.558000000000003,1,0.0422,0.84,0.000331,0.17600000000000002,0.24100000000000002,96.22200000000001,260480,3,Basic
14,0.5589999999999999,0.158,1,-21.733,1,0.04,0.93,0.0,0.17,0.722,80.902,166720,4,Basic
14,0.294,0.0295,10,-25.049,0,0.0462,0.856,0.0008119999999999999,0.14400000000000002,0.278,112.09200000000001,349373,3,Basic
16,0.504,0.18600000000000003,5,-20.479,1,0.0418,0.8270000000000001,0.000154,0.17,0.747,118.975,168547,4,Basic
14,0.523,0.0159,10,-22.886,0,0.0554,0.978,0.0,0.115,0.19699999999999998,69.094,38813,3,Basic
14,0.33399999999999996,0.015,10,-28.726999999999997,0,0.0447,0.909,0.0,0.281,0.306,91.273,58307,3,Basic
17,0.177,0.0667,7,-19.644000000000002,0,0.0394,0.899,4.3200000000000007e-05,0.193,0.231,82.897,178840,4,Basic
18,0.207,0.0492,7,-26.694000000000003,0,0.0373,0.892,0.00036899999999999997,0.0738,0.231,80.863,174800,4,Basic
15,0.353,0.0465,3,-23.465999999999998,0,0.0501,0.7,0.0,0.18600000000000003,0.342,135.901,165160,4,Basic
15,0.424,0.0956,11,-22.496,1,0.0491,0.903,0.0,0.244,0.7979999999999999,106.411,185147,4,Basic
14,0.27399999999999997,0.00783,8,-27.677,1,0.0502,0.8440000000000001,0.000133,0.11599999999999999,0.3,107.295,531467,3,Basic
17,0.14300000000000002,0.0574,9,-23.25,0,0.0396,0.718,2.79e-06,0.0941,0.358,147.475,97120,5,Basic
17,0.41600000000000004,0.25,5,-20.198,1,0.042,0.8859999999999999,0.00045599999999999997,0.192,0.7759999999999999,116.86399999999999,154893,4,Basic
14,0.479,0.142,8,-24.885,1,0.20600000000000002,0.915,0.0,0.12,0.183,134.36700000000002,48360,4,Basic
18,0.413,0.228,7,-23.221,1,0.038,0.8140000000000001,0.00122,0.0938,0.9440000000000001,135.321,137400,4,Basic
18,0.287,0.265,7,-22.975,1,0.0355,0.8220000000000001,2.46e-05,0.122,0.833,96.931,251800,4,Basic
18,0.311,0.0415,0,-24.758000000000003,1,0.0439,0.9229999999999999,0.0,0.0791,0.75,127.223,95280,3,Basic
12,0.365,0.0405,1,-24.269000000000002,1,0.0939,0.941,0.0,0.0439,0.493,178.02,39987,3,Basic
12,0.293,0.198,1,-23.238000000000003,1,0.0419,0.887,0.006659999999999999,0.261,0.727,176.99599999999998,210627,3,Basic
18,0.21600000000000003,0.149,7,-21.351,0,0.0347,0.7020000000000001,0.0822,0.151,0.157,128.763,876307,5,Basic
12,0.43,0.0233,5,-24.953000000000003,0,0.0588,0.894,0.0,0.0886,0.265,115.88,45760,5,Basic
12,0.26,0.0568,3,-25.023000000000003,1,0.057,0.83,0.0,0.0988,0.496,86.279,210853,4,Basic
13,0.32899999999999996,0.245,8,-23.654,1,0.0638,0.904,0.007509999999999999,0.10300000000000001,0.784,167.919,245320,4,Basic
12,0.36,0.0594,5,-24.581,0,0.0463,0.943,0.0,0.14300000000000002,0.193,78.01100000000001,135133,3,Basic
12,0.513,0.0837,1,-25.403000000000002,1,0.0385,0.828,0.0,0.17300000000000001,0.644,89.51799999999999,89307,4,Basic
13,0.32,0.135,1,-17.976,1,0.0436,0.943,6.26e-06,0.10400000000000001,0.52,78.432,207933,4,Basic
13,0.457,0.146,4,-22.881999999999998,1,0.0604,0.828,0.0,0.0909,0.301,122.45200000000001,679333,4,Basic
12,0.426,0.0483,6,-29.528000000000002,1,0.0448,0.97,0.0105,0.214,0.745,89.17299999999999,170587,3,Basic
16,0.257,0.0746,0,-21.605999999999998,1,0.0397,0.835,8.53e-06,0.0796,0.256,83.647,131640,5,Basic
17,0.446,0.281,7,-20.224,0,0.0448,0.856,0.000231,0.168,0.76,119.041,286747,3,Basic
16,0.45899999999999996,0.215,5,-19.782,1,0.0414,0.8240000000000001,0.000123,0.14400000000000002,0.8220000000000001,110.25299999999999,185185,3,Basic
16,0.162,0.0511,2,-22.343000000000004,0,0.0396,0.862,0.000749,0.10099999999999999,0.233,94.594,234720,1,Basic
13,0.282,0.00456,10,-31.761999999999997,0,0.0467,0.86,0.0,0.11,0.217,167.674,40573,4,Basic
13,0.243,0.0311,10,-28.039,0,0.0406,0.872,6.890000000000001e-05,0.115,0.265,102.259,247147,3,Basic
13,0.494,0.42100000000000004,1,-19.964000000000002,1,0.0348,0.9309999999999999,0.794,0.10099999999999999,0.652,99.045,363027,3,Basic
13,0.457,0.204,1,-21.814,1,0.0689,0.96,0.0,0.331,0.47100000000000003,122.566,98080,4,Basic
12,0.263,0.0231,5,-28.43,0,0.0469,0.961,0.0108,0.134,0.33399999999999996,110.215,223840,4,Basic
12,0.486,0.0365,5,-27.496,0,0.0675,0.8079999999999999,0.0,0.0815,0.22699999999999998,74.687,36160,1,Basic
12,0.603,0.153,8,-19.303,1,0.0313,0.973,0.0194,0.0552,0.48,90.557,202373,3,Basic
10,0.313,0.14300000000000002,4,-20.705,1,0.0387,0.8759999999999999,7.81e-06,0.0937,0.43200000000000005,113.914,456133,3,Basic
11,0.376,0.27899999999999997,1,-21.355999999999998,1,0.0378,0.883,0.9670000000000001,0.17800000000000002,0.8490000000000001,179.479,76213,4,Basic
11,0.223,0.059000000000000004,6,-28.384,1,0.0415,0.899,0.0565,0.16699999999999998,0.368,112.00299999999999,319733,3,Basic
10,0.203,0.0341,8,-24.763,1,0.0456,0.946,0.131,0.11699999999999999,0.195,71.675,358587,4,Basic
11,0.445,0.153,1,-26.059,1,0.0429,0.897,0.0,0.233,0.733,89.868,292467,4,Basic
10,0.433,0.09699999999999999,11,-22.194000000000003,1,0.0843,0.922,0.0,0.303,0.134,127.74799999999999,45307,5,Basic
10,0.504,0.0521,1,-20.162,1,0.0561,0.873,0.0,0.14400000000000002,0.335,107.62,39000,4,Basic
11,0.24100000000000002,0.11699999999999999,10,-26.51,0,0.0545,0.8420000000000001,0.0,0.134,0.573,175.845,231947,4,Basic
11,0.415,0.0315,5,-27.712,0,0.10400000000000001,0.909,0.0,0.182,0.183,71.628,121293,4,Basic
10,0.506,0.0731,3,-23.574,0,0.0746,0.8740000000000001,0.0,0.0798,0.139,79.74,75547,1,Basic
11,0.521,0.172,1,-19.067999999999998,1,0.0297,0.9640000000000001,0.000482,0.19899999999999998,0.5329999999999999,89.113,245067,4,Basic
11,0.47600000000000003,0.0182,1,-28.225,1,0.0553,0.924,0.0,0.11199999999999999,0.184,113.669,101107,5,Basic
10,0.19399999999999998,0.192,9,-19.942999999999998,1,0.0397,0.7609999999999999,2.07e-05,0.373,0.152,59.32899999999999,77987,4,Basic
10,0.581,0.39,3,-18.096,0,0.039,0.838,0.19,0.139,0.732,110.03399999999999,261307,4,Basic
11,0.185,0.0652,9,-22.226,1,0.046,0.9179999999999999,0.0227,0.10800000000000001,0.0974,97.75200000000001,658360,4,Basic
9,0.35200000000000004,0.0868,10,-22.32,0,0.0442,0.9620000000000001,0.235,0.12300000000000001,0.371,110.73700000000001,219240,3,Basic
10,0.512,0.036000000000000004,1,-23.388,1,0.0404,0.762,0.0,0.13699999999999998,0.319,99.87100000000001,52680,3,Basic
11,0.408,0.009890000000000001,6,-29.861,1,0.0529,0.762,0.0,0.102,0.158,77.532,114653,3,Basic
11,0.521,0.0385,10,-24.219,0,0.05,0.8759999999999999,0.0,0.0968,0.275,104.266,176240,3,Basic
11,0.455,0.0625,1,-21.49,1,0.0698,0.9470000000000001,0.0,0.237,0.353,94.315,43493,3,Basic
12,0.7509999999999999,0.153,1,-24.302,1,0.0755,0.982,0.971,0.0679,0.855,120.09299999999999,68667,4,Basic
11,0.33,0.192,4,-17.072,1,0.036000000000000004,0.98,0.586,0.134,0.415,122.135,360720,3,Basic
12,0.28300000000000003,0.29100000000000004,1,-20.389,1,0.0368,0.935,0.000175,0.147,0.636,174.704,280533,3,Basic
10,0.488,0.19,8,-19.825,0,0.047,0.778,0.0,0.11599999999999999,0.6729999999999999,85.01700000000001,242707,4,Basic
10,0.344,0.171,3,-19.885,0,0.0405,0.9740000000000001,0.522,0.114,0.198,80.584,221000,3,Basic
7,0.62,0.27699999999999997,8,-19.199,1,0.0461,0.9470000000000001,0.0,0.22899999999999998,0.615,95.959,256040,4,Basic
8,0.561,0.146,6,-20.93,1,0.0343,0.8270000000000001,0.000688,0.16899999999999998,0.919,107.698,68973,3,Basic
9,0.138,0.0266,5,-24.938000000000002,0,0.0584,0.951,0.0162,0.124,0.0802,65.86399999999999,211627,4,Basic
11,0.287,0.26,6,-18.338,0,0.0422,0.847,0.027000000000000003,0.40299999999999997,0.34600000000000003,77.041,185960,3,Basic
8,0.375,0.27,1,-22.369,1,0.0616,0.94,0.0,0.249,0.489,113.62299999999999,332827,3,Basic
8,0.228,0.0458,8,-24.761,1,0.0454,0.966,0.215,0.125,0.331,92.759,438307,3,Basic
9,0.23199999999999998,0.14800000000000002,10,-18.214000000000002,0,0.0408,0.982,0.374,0.13,0.18,128.906,333240,4,Basic
8,0.40700000000000003,0.28600000000000003,8,-18.358,1,0.0475,0.7709999999999999,7.57e-06,0.174,0.672,116.825,54000,3,Basic
9,0.319,0.0578,5,-23.39,0,0.0425,0.9059999999999999,1.49e-06,0.129,0.263,73.834,136787,3,Basic
9,0.17800000000000002,0.0584,5,-22.614,0,0.0433,0.956,0.00938,0.102,0.037000000000000005,87.57700000000001,150760,5,Basic
9,0.53,0.0548,1,-24.273000000000003,1,0.0368,0.9470000000000001,0.0027300000000000002,0.0742,0.431,107.889,122400,4,Basic
9,0.31,0.0362,3,-22.879,1,0.0452,0.9670000000000001,0.0187,0.107,0.209,173.66,429000,3,Basic
9,0.196,0.0965,5,-18.79,0,0.0499,0.755,0.0,0.109,0.34299999999999997,172.31900000000002,57787,3,Basic
8,0.35100000000000003,0.371,11,-21.551,1,0.0445,0.7909999999999999,1.13e-06,0.353,0.715,108.305,363987,3,Basic
10,0.244,0.151,0,-20.829,1,0.035,0.863,0.00156,0.114,0.154,70.17,271800,4,Basic
9,0.257,0.0474,6,-22.651999999999997,1,0.0399,0.93,0.0033200000000000005,0.0889,0.07200000000000001,81.329,68840,4,Basic
8,0.489,0.113,6,-23.566,1,0.11,0.91,0.0,0.381,0.537,87.685,41147,3,Basic
12,0.177,0.0807,9,-24.055999999999997,1,0.0355,0.863,0.138,0.187,0.141,76.67,277040,3,Basic
7,0.228,0.0472,10,-22.371,0,0.0543,0.885,0.0,0.0905,0.42,71.009,412640,3,Basic
12,0.285,0.0882,2,-23.656,0,0.0632,0.7829999999999999,2.02e-05,0.11599999999999999,0.0715,88.70700000000001,483933,3,Basic
10,0.158,0.0226,3,-26.136999999999997,0,0.0401,0.9059999999999999,0.0192,0.12300000000000001,0.0533,90.713,264867,4,Basic
9,0.0,0.102,3,-19.857,0,0.0,0.8009999999999999,0.00186,0.18600000000000003,0.0,0.0,128400,0,Basic
8,0.33399999999999996,0.0766,10,-22.182,0,0.0415,0.929,7.96e-05,0.147,0.281,82.272,57480,4,Basic
8,0.41,0.268,1,-17.259,1,0.0322,0.958,0.358,0.0975,0.435,132.964,372573,3,Basic
9,0.442,0.0591,1,-21.485,1,0.0434,0.9740000000000001,0.0,0.33299999999999996,0.249,87.376,75227,4,Basic
9,0.171,0.11,10,-18.775,0,0.0576,0.9209999999999999,0.0297,0.113,0.23199999999999998,59.327,225533,4,Basic
13,0.28800000000000003,0.11599999999999999,7,-24.15,0,0.0387,0.87,0.0287,0.113,0.278,69.67699999999999,315493,3,Basic
9,0.524,0.322,1,-16.858,1,0.0286,0.86,1.3000000000000001e-05,0.113,0.821,96.186,261053,4,Basic
10,0.447,0.27899999999999997,4,-16.215,1,0.0264,0.9390000000000001,0.0342,0.15,0.746,80.86,176453,4,Basic
10,0.395,0.37200000000000005,1,-14.355,1,0.0336,0.925,0.0434,0.0848,0.44799999999999995,130.778,477080,3,Basic
9,0.43200000000000005,0.0842,10,-23.378,0,0.0381,0.922,0.0,0.157,0.467,72.179,44640,1,Basic
9,0.655,0.10800000000000001,5,-21.066999999999997,0,0.0414,0.971,0.008159999999999999,0.21899999999999997,0.302,110.11200000000001,50213,4,Basic
10,0.435,0.127,8,-19.820999999999998,1,0.0501,0.9109999999999999,0.0321,0.179,0.493,93.85799999999999,196147,3,Basic
7,0.446,0.133,1,-22.267,1,0.0447,0.956,0.0,0.179,0.381,84.39,42720,3,Basic
13,0.37200000000000005,0.0726,2,-19.644000000000002,0,0.037000000000000005,0.825,0.0179,0.21,0.14300000000000002,120.73100000000001,117413,3,Basic
10,0.377,0.0303,5,-22.064,0,0.0431,0.88,0.0,0.0952,0.218,73.70100000000001,57880,4,Basic
8,0.746,0.23,10,-16.031,0,0.0591,0.7509999999999999,0.0,0.245,0.946,111.585,35973,4,Basic
8,0.674,0.313,1,-15.3,1,0.0347,0.9129999999999999,1.02e-06,0.445,0.938,106.583,44413,3,Basic
9,0.307,0.10300000000000001,8,-22.535,1,0.0382,0.878,0.0199,0.174,0.41,114.01700000000001,126000,4,Basic
9,0.182,0.0655,10,-21.343000000000004,0,0.045,0.963,7.290000000000001e-05,0.19,0.0372,75.061,131107,4,Basic
8,0.341,0.252,8,-17.753,1,0.0362,0.828,3.48e-06,0.303,0.8540000000000001,90.027,309587,3,Basic
8,0.261,0.0725,3,-21.639,0,0.0389,0.917,0.000558,0.131,0.488,77.392,120400,3,Basic
8,0.228,0.109,3,-19.511,0,0.0449,0.91,0.00011899999999999999,0.11,0.168,100.352,560747,4,Basic
8,0.337,0.27399999999999997,3,-15.715,1,0.0352,0.805,0.0043,0.134,0.48700000000000004,71.064,145533,4,Basic
8,0.573,0.35200000000000004,8,-15.749,1,0.0347,0.887,2.52e-06,0.361,0.878,93.455,35027,4,Basic
8,0.33799999999999997,0.184,5,-17.613,0,0.0579,0.9279999999999999,5.7100000000000006e-05,0.138,0.0597,142.186,52560,5,Basic
8,0.32,0.19,5,-18.677,0,0.046,0.879,1.62e-05,0.11699999999999999,0.326,75.818,139400,4,Basic
9,0.52,0.188,8,-21.305999999999997,1,0.0351,0.884,0.011000000000000001,0.114,0.741,114.77600000000001,111587,4,Basic
10,0.35100000000000003,0.267,10,-16.892,0,0.0306,0.987,0.889,0.109,0.45399999999999996,83.48700000000001,115867,4,Basic
7,0.637,0.114,5,-21.058000000000003,0,0.198,0.8740000000000001,0.0,0.163,0.319,125.23299999999999,89507,3,Basic
9,0.264,0.0821,5,-18.584,1,0.0436,0.903,1e-05,0.163,0.0648,74.57300000000001,92480,4,Basic
9,0.452,0.0456,8,-19.47,1,0.047,0.9359999999999999,0.0,0.102,0.23600000000000002,101.76100000000001,56093,5,Basic
8,0.239,0.171,10,-19.07,0,0.0422,0.872,0.0771,0.524,0.272,90.005,116693,3,Basic
7,0.501,0.0413,6,-22.682,1,0.0453,0.96,3.289999999999999e-05,0.0895,0.493,93.307,200387,4,Basic
9,0.20800000000000002,0.0357,1,-23.424,1,0.0425,0.948,0.384,0.102,0.171,137.154,430787,3,Basic
8,0.579,0.223,9,-15.644,1,0.0293,0.88,0.0,0.0872,0.857,88.566,58040,4,Basic
9,0.27899999999999997,0.289,1,-13.665,1,0.0291,0.904,0.0112,0.135,0.682,158.183,115500,3,Basic
10,0.312,0.19699999999999998,10,-18.236,0,0.0356,0.978,0.63,0.11199999999999999,0.0923,99.775,341520,4,Basic
8,0.474,0.105,10,-23.138,0,0.0315,0.9129999999999999,0.00425,0.312,0.45399999999999996,100.131,351360,4,Basic
14,0.213,0.0539,10,-25.205,1,0.0332,0.8959999999999999,0.00044500000000000003,0.152,0.0829,87.887,167413,1,Basic
9,0.35100000000000003,0.195,7,-19.274,0,0.0324,0.8290000000000001,0.00448,0.11800000000000001,0.245,102.991,412507,4,Basic
7,0.348,0.271,1,-15.8,1,0.0324,0.96,0.58,0.0929,0.381,142.217,334600,3,Basic
9,0.26899999999999996,0.0663,3,-24.041999999999998,0,0.048,0.919,0.000469,0.111,0.0771,118.198,170427,4,Basic
9,0.145,0.0942,1,-22.927,1,0.0519,0.898,0.0020399999999999997,0.0999,0.0941,82.024,356467,3,Basic
9,0.145,0.0221,8,-27.741999999999997,0,0.05,0.963,0.0884,0.109,0.0391,82.434,192280,4,Basic
