popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
55.0,0.8270000000000001,0.616,5.0,-4.0139999999999985,0.0,0.0302,0.202,0.0,0.09,0.853,109.978,167291.0,4.0
59.0,0.332,0.74,7.0,-5.278,1.0,0.0434,0.0059700000000000005,0.0,0.115,0.478,143.974,215080.0,4.0
65.0,0.863,0.6809999999999999,9.0,-2.801,1.0,0.0349,0.219,0.0,0.0827,0.963,117.976,240880.0,4.0
63.0,0.7240000000000001,0.24,6.0,-13.317,1.0,0.275,0.8220000000000001,0.415,0.115,0.461,173.945,129345.0,4.0
63.0,0.611,0.931,4.0,-4.189,0.0,0.354,0.198,0.0,0.444,0.225,129.903,135380.0,3.0
63.0,0.762,0.619,2.0,-5.227,0.0,0.102,0.501,2.19e-05,0.248,0.596,120.022,219493.0,4.0
58.0,0.726,0.816,5.0,-7.21,0.0,0.0597,0.000491,0.0,0.0961,0.34600000000000003,130.11700000000002,199169.0,4.0
73.0,0.691,0.557,7.0,-5.448,0.0,0.0454,0.104,0.0,0.4270000000000001,0.193,87.546,225096.0,4.0
69.0,0.547,0.481,4.0,-6.142,1.0,0.0453,0.112,0.00015900000000000002,0.0669,0.496,166.77200000000005,227107.0,3.0
61.0,0.7490000000000001,0.8170000000000001,0.0,-6.622999999999998,1.0,0.239,0.0922,0.0,0.171,0.918,148.135,201413.0,4.0
67.0,0.857,0.981,11.0,-1.968,0.0,0.0519,0.189,0.00164,0.6920000000000001,0.91,116.994,304872.0,4.0
66.0,0.727,0.637,4.0,-3.948,0.0,0.0711,0.0642,0.0,0.132,0.333,159.97299999999996,160672.0,4.0
61.0,0.637,0.512,2.0,-10.027,1.0,0.0978,0.59,0.000464,0.0712,0.33,109.492,179027.0,5.0
70.0,0.745,0.613,11.0,-5.3679999999999986,0.0,0.0427,0.226,0.0,0.0664,0.542,91.997,194596.0,4.0
60.0,0.7240000000000001,0.269,5.0,-15.465,1.0,0.0456,0.388,0.0,0.0808,0.866,86.042,233023.0,4.0
63.0,0.446,0.917,0.0,-3.765,0.0,0.0513,7.53e-05,0.0039,0.247,0.685,147.171,215712.0,4.0
60.0,0.884,0.5720000000000001,1.0,-6.229,1.0,0.0993,0.0125,0.000359,0.125,0.44,136.114,112943.0,4.0
0.0,0.386,0.556,2.0,-6.3610000000000015,1.0,0.05,0.453,0.0,0.161,0.441,163.584,214067.0,4.0
65.0,0.34,0.0456,1.0,-26.886,1.0,0.0722,0.994,0.962,0.113,0.307,130.58,115750.0,4.0
58.0,0.721,0.512,6.0,-6.579,1.0,0.147,0.112,0.0,0.0911,0.7090000000000001,159.875,136072.0,4.0
60.0,0.78,0.63,7.0,-7.473,1.0,0.308,0.0346,2.7000000000000004e-06,0.0537,0.607,126.066,258018.0,4.0
63.0,0.132,0.152,5.0,-26.433000000000003,1.0,0.0559,0.153,0.966,0.136,0.0349,142.52100000000004,172083.0,5.0
61.0,0.63,0.332,6.0,-12.197,0.0,0.0371,0.628,4.09e-05,0.0937,0.3670000000000001,105.062,168967.0,4.0
60.0,0.487,0.6940000000000001,10.0,-4.049,0.0,0.0397,0.131,1.46e-05,0.106,0.287,145.91899999999995,295890.0,4.0
61.0,0.83,0.489,2.0,-7.2120000000000015,1.0,0.343,0.16699999999999998,0.0,0.204,0.0676,101.985,197668.0,4.0
61.0,0.36,0.177,11.0,-12.024,0.0,0.0345,0.927,0.0,0.0911,0.32299999999999995,112.997,207837.0,4.0
61.0,0.652,0.168,2.0,-16.26,1.0,0.0316,0.8690000000000001,0.0056,0.113,0.318,119.033,285787.0,4.0
65.0,0.59,0.585,0.0,-5.077,0.0,0.0302,0.0888,0.0,0.146,0.182,90.068,218307.0,4.0
74.0,0.505,0.411,11.0,-6.904,1.0,0.0325,0.118,0.0,0.146,0.534,101.69,228507.0,4.0
73.0,0.774,0.723,2.0,-5.545,1.0,0.0496,0.0395,1.82e-05,0.1,0.769,121.057,191399.0,4.0
59.0,0.929,0.431,1.0,-10.373,1.0,0.916,0.102,0.0,0.16,0.294,129.907,134428.0,4.0
63.0,0.732,0.555,5.0,-7.973,1.0,0.0326,0.625,0.0,0.112,0.7290000000000001,114.981,206612.0,4.0
61.0,0.6920000000000001,0.715,1.0,-6.898,1.0,0.39,0.0561,0.0,0.299,0.393,80.868,236643.0,4.0
61.0,0.82,0.551,2.0,-6.144,1.0,0.125,0.0301,5.92e-06,0.134,0.328,156.983,177683.0,4.0
61.0,0.647,0.65,5.0,-3.848,0.0,0.0449,0.322,0.0,0.34,0.677,74.0,215676.0,4.0
65.0,0.4920000000000001,0.983,5.0,-3.25,1.0,0.14300000000000002,0.00157,0.00594,0.393,0.0709,96.05,361573.0,4.0
53.0,0.6559999999999999,0.716,2.0,-4.958,0.0,0.0599,0.4270000000000001,0.0,0.18,0.35700000000000004,80.041,158198.0,3.0
61.0,0.597,0.633,0.0,-5.8279999999999985,1.0,0.0791,0.166,0.0,0.0768,0.615,87.976,226561.0,4.0
66.0,0.476,0.0734,9.0,-24.177,0.0,0.0369,0.991,0.956,0.105,0.18600000000000005,82.32600000000002,102125.0,4.0
58.0,0.655,0.555,10.0,-7.822999999999999,0.0,0.111,0.0491,0.0,0.116,0.18,172.047,207830.0,4.0
61.0,0.733,0.833,5.0,-3.2260000000000004,1.0,0.0999,0.0486,0.0,0.262,0.534,106.0,201480.0,4.0
63.0,0.845,0.7909999999999999,3.0,-3.674,1.0,0.161,0.0186,0.107,0.0957,0.843,117.987,196400.0,4.0
56.0,0.229,0.6709999999999999,8.0,-5.567,1.0,0.0437,0.0787,0.0,0.1,0.412,69.922,367440.0,5.0
0.0,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,152280.0,4.0
59.0,0.5489999999999999,0.866,9.0,-3.141,1.0,0.0376,0.128,2.26e-05,0.371,0.73,144.001,184613.0,3.0
63.0,0.642,0.5529999999999999,2.0,-6.573,1.0,0.0265,0.184,9.79e-06,0.112,0.129,139.925,251289.0,4.0
60.0,0.774,0.701,1.0,-6.443,1.0,0.234,0.0328,0.0,0.0916,0.422,141.058,191771.0,4.0
67.0,0.535,0.768,6.0,-4.5539999999999985,0.0,0.0577,0.0073599999999999985,0.0,0.6609999999999999,0.514,156.014,271187.0,4.0
64.0,0.804,0.16399999999999998,4.0,-14.07,1.0,0.0492,0.0365,0.831,0.0927,0.419,126.953,196500.0,4.0
60.0,0.8109999999999999,0.441,1.0,-9.589,1.0,0.616,0.0133,0.0,0.0865,0.13,82.95700000000002,109880.0,4.0
63.0,0.43,0.626,9.0,-6.2189999999999985,0.0,0.0491,0.0158,0.0,0.38,0.613,99.702,126479.0,4.0
65.0,0.2,0.0623,3.0,-24.922,0.0,0.0474,0.992,0.941,0.116,0.101,122.392,168587.0,4.0
59.0,0.539,0.634,4.0,-8.902999999999997,0.0,0.443,0.203,0.0,0.0889,0.301,144.954,182674.0,4.0
66.0,0.234,0.00396,1.0,-31.261,0.0,0.0369,0.989,0.861,0.108,0.105,71.253,225604.0,3.0
64.0,0.679,0.797,2.0,-4.627,1.0,0.338,0.0438,0.0,0.0748,0.609,117.018,237853.0,4.0
63.0,0.596,0.907,6.0,-5.447,1.0,0.0477,0.0589,3.08e-06,0.295,0.263,123.987,217742.0,4.0
64.0,0.637,0.7070000000000001,10.0,-5.415,0.0,0.0478,0.024,0.0,0.163,0.4270000000000001,89.93799999999997,226667.0,4.0
60.0,0.564,0.294,9.0,-8.427,0.0,0.0385,0.883,0.0,0.108,0.341,121.66,211440.0,4.0
60.0,0.923,0.448,8.0,-10.533,1.0,0.223,0.0834,0.0,0.0928,0.35600000000000004,100.02,235267.0,4.0
74.0,0.773,0.721,3.0,-3.917,0.0,0.0934,0.0216,0.0,0.125,0.835,169.989,197147.0,4.0
59.0,0.605,0.422,1.0,-5.2879999999999985,1.0,0.277,0.0822,5.52e-06,0.342,0.205,87.273,200670.0,4.0
58.0,0.519,0.888,11.0,-6.232,1.0,0.117,0.0406,0.0,0.227,0.416,149.938,162486.0,4.0
64.0,0.74,0.242,2.0,-9.003,1.0,0.0472,0.736,0.00156,0.0972,0.331,131.987,199904.0,3.0
60.0,0.6559999999999999,0.442,7.0,-9.336,0.0,0.0424,0.278,0.000516,0.159,0.649,106.775,211931.0,4.0
65.0,0.684,0.443,9.0,-6.1960000000000015,1.0,0.096,0.73,2.4100000000000006e-05,0.228,0.7859999999999999,143.237,177195.0,3.0
58.0,0.815,0.645,5.0,-8.352,0.0,0.18,0.0498,0.0,0.135,0.481,127.997,165016.0,4.0
53.0,0.66,0.401,2.0,-16.951,1.0,0.607,0.972,2.59e-06,0.7170000000000001,0.7440000000000001,92.998,53661.0,4.0
59.0,0.902,0.532,1.0,-6.027,1.0,0.355,0.0632,0.0,0.204,0.464,104.992,117143.0,4.0
62.0,0.753,0.765,11.0,-4.648,1.0,0.0403,0.00279,0.025,0.696,0.4970000000000001,97.0,168398.0,4.0
60.0,0.441,0.826,6.0,-4.175,1.0,0.04,0.0638,0.00162,0.0944,0.5770000000000001,75.982,171800.0,4.0
62.0,0.513,0.565,5.0,-8.834,1.0,0.0351,0.5760000000000001,2.9e-05,0.134,0.597,89.96,232467.0,4.0
63.0,0.6920000000000001,0.471,9.0,-7.124,1.0,0.0487,0.254,0.0,0.236,0.8270000000000001,158.004,192373.0,4.0
65.0,0.477,0.275,5.0,-10.091,1.0,0.0675,0.908,4.79e-06,0.0909,0.263,72.717,187107.0,4.0
0.0,0.723,0.396,2.0,-10.64,0.0,0.0271,0.779,0.000463,0.259,0.302,102.98,215347.0,4.0
0.0,0.467,0.928,7.0,-4.75,1.0,0.0913,0.0013,0.000101,0.125,0.29,168.195,244667.0,4.0
0.0,0.565,0.916,11.0,-5.202000000000001,0.0,0.0707,0.000181,9.44e-06,0.267,0.55,160.13,210813.0,4.0
0.0,0.446,0.8340000000000001,0.0,-7.9529999999999985,1.0,0.0418,0.00346,0.116,0.091,0.135,121.635,339320.0,4.0
0.0,0.3720000000000001,0.905,9.0,-5.783,1.0,0.0768,0.00104,0.0,0.223,0.386,126.844,279440.0,4.0
0.0,0.353,0.989,2.0,-4.596,1.0,0.0775,1.88e-06,3.84e-06,0.157,0.401,76.372,241867.0,4.0
0.0,0.461,0.932,2.0,-4.494,1.0,0.0375,5.89e-05,0.0008609999999999999,0.329,0.753,145.555,250120.0,4.0
0.0,0.584,0.269,2.0,-11.252,1.0,0.0324,0.777,2.2e-05,0.234,0.223,125.901,287867.0,4.0
0.0,0.55,0.7929999999999999,9.0,-5.124,1.0,0.03,0.000117,0.00091,0.0725,0.851,121.902,201693.0,4.0
0.0,0.6579999999999999,0.6920000000000001,11.0,-7.39,1.0,0.0267,0.025,0.369,0.135,0.5770000000000001,98.749,261973.0,4.0
0.0,0.428,0.985,6.0,-5.24,0.0,0.114,2.97e-05,0.0139,0.34600000000000003,0.3670000000000001,158.05,149773.0,3.0
58.0,0.853,0.565,9.0,-6.9620000000000015,1.0,0.29100000000000004,0.0271,0.0,0.171,0.47,123.982,147173.0,4.0
63.0,0.687,0.234,9.0,-12.559,1.0,0.029,0.848,7.72e-06,0.116,0.339,95.023,155352.0,4.0
59.0,0.762,0.3720000000000001,10.0,-11.26,0.0,0.174,0.165,0.0,0.139,0.315,79.03699999999998,195190.0,1.0
0.0,0.378,0.685,7.0,-5.528,1.0,0.0434,0.0617,1.71e-06,0.128,0.511,149.915,220588.0,5.0
58.0,0.595,0.836,9.0,-6.622000000000001,1.0,0.0398,0.00689,4.39e-06,0.34,0.441,116.0,247787.0,4.0
53.0,0.552,0.737,0.0,-6.359,1.0,0.113,0.431,0.0,0.0786,0.799,113.252,173270.0,5.0
63.0,0.532,0.204,2.0,-19.805,1.0,0.0477,0.851,0.96,0.108,0.0399,120.09,105627.0,3.0
60.0,0.596,0.903,2.0,-4.9460000000000015,1.0,0.0316,0.0634,0.0,0.35200000000000004,0.848,77.003,199497.0,4.0
65.0,0.304,0.006999999999999999,11.0,-33.858000000000004,0.0,0.0414,0.993,0.902,0.0835,0.0759,65.14699999999999,253000.0,3.0
62.0,0.5820000000000001,0.746,11.0,-7.6629999999999985,1.0,0.329,0.0226,4.51e-06,0.127,0.635,133.459,164000.0,5.0
61.0,0.867,0.545,4.0,-5.185,1.0,0.413,0.209,0.0,0.139,0.32,127.99,211800.0,4.0
65.0,0.5710000000000001,0.94,1.0,-3.637,1.0,0.0883,0.0114,0.0128,0.5720000000000001,0.555,149.959,252800.0,4.0
59.0,0.462,0.536,1.0,-10.335,0.0,0.35200000000000004,0.541,0.0,0.108,0.502,96.086,187961.0,4.0
60.0,0.541,0.7909999999999999,4.0,-4.183,1.0,0.223,0.0539,0.0,0.11,0.314,105.792,208474.0,4.0
65.0,0.7090000000000001,0.784,9.0,-3.182,0.0,0.1,0.23,0.0,0.147,0.584,97.007,167600.0,4.0
61.0,0.449,0.825,11.0,-5.1770000000000005,1.0,0.037000000000000005,0.00121,0.0,0.208,0.223,135.934,247613.0,4.0
63.0,0.604,0.328,11.0,-9.478,1.0,0.212,0.32,5.44e-05,0.118,0.338,68.718,177057.0,4.0
75.0,0.461,0.195,10.0,-7.301,1.0,0.0352,0.873,0.0,0.11,0.381,110.193,170831.0,4.0
60.0,0.7909999999999999,0.494,9.0,-8.705,1.0,0.34700000000000003,0.184,0.0182,0.482,0.6,146.003,171392.0,4.0
65.0,0.742,0.362,1.0,-11.661,1.0,0.196,0.6,2.47e-05,0.212,0.331,123.986,172307.0,4.0
63.0,0.792,0.593,0.0,-7.362,1.0,0.0363,0.289,0.0,0.113,0.8029999999999999,110.146,146653.0,1.0
62.0,0.758,0.888,11.0,-4.899,0.0,0.0374,0.0999,0.0336,0.6609999999999999,0.7709999999999999,120.392,230484.0,4.0
62.0,0.909,0.55,9.0,-7.795,1.0,0.0728,0.0688,8.97e-05,0.11,0.189,130.036,194875.0,4.0
65.0,0.7709999999999999,0.889,7.0,-7.93,1.0,0.0777,0.0779,6.53e-05,0.0426,0.882,108.015,197964.0,4.0
58.0,0.591,0.5770000000000001,1.0,-7.4929999999999986,1.0,0.0269,0.391,1.81e-06,0.116,0.512,80.03399999999998,222984.0,4.0
61.0,0.73,0.463,7.0,-9.461,1.0,0.124,0.00146,5.35e-06,0.108,0.14300000000000002,156.895,159000.0,4.0
66.0,0.736,0.424,11.0,-10.932,1.0,0.0431,0.516,0.0,0.115,0.765,105.005,192920.0,4.0
60.0,0.7440000000000001,0.8270000000000001,9.0,-3.714,0.0,0.102,0.659,0.0,0.0432,0.713,125.062,234480.0,4.0
60.0,0.6559999999999999,0.561,11.0,-5.626,0.0,0.0495,0.276,0.0,0.14300000000000002,0.469,143.96200000000005,213653.0,4.0
64.0,0.36,0.00867,8.0,-38.12300000000001,1.0,0.0633,0.994,0.939,0.111,0.253,67.16199999999999,164719.0,4.0
58.0,0.884,0.443,2.0,-11.442,1.0,0.74,0.203,0.0,0.312,0.175,119.955,164064.0,4.0
61.0,0.752,0.6859999999999999,8.0,-5.057,0.0,0.221,0.14400000000000002,1.83e-06,0.179,0.5329999999999999,91.99,197880.0,4.0
59.0,0.861,0.632,3.0,-5.754,1.0,0.0451,0.0627,0.0,0.15,0.327,132.004,160000.0,4.0
60.0,0.78,0.591,6.0,-7.4129999999999985,1.0,0.0875,0.0454,4.06e-06,0.107,0.545,102.005,180992.0,4.0
59.0,0.34600000000000003,0.982,4.0,-3.617,1.0,0.171,0.00027,0.000772,0.197,0.258,172.01,130231.0,4.0
60.0,0.7,0.487,11.0,-5.437,0.0,0.0486,0.208,0.0,0.11,0.363,143.964,215020.0,4.0
60.0,0.616,0.409,1.0,-8.427,1.0,0.298,0.383,0.0,0.14,0.453,77.608,184033.0,4.0
64.0,0.715,0.363,8.0,-8.265,1.0,0.0433,0.0348,0.0,0.0637,0.34700000000000003,87.01700000000002,151665.0,4.0
60.0,0.774,0.764,5.0,-3.78,1.0,0.036000000000000004,0.444,0.0,0.303,0.873,110.077,161999.0,3.0
66.0,0.489,0.7659999999999999,3.0,-5.84,1.0,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645.0,4.0
60.0,0.92,0.412,2.0,-9.171,0.0,0.506,0.152,2.17e-05,0.103,0.374,124.02,174480.0,4.0
63.0,0.579,0.7879999999999999,0.0,-5.206,1.0,0.0332,0.000726,0.488,0.103,0.375,93.994,197234.0,4.0
61.0,0.8109999999999999,0.7120000000000001,6.0,-3.613,0.0,0.0315,0.568,0.0,0.105,0.928,119.042,187500.0,4.0
59.0,0.6759999999999999,0.753,8.0,-6.239,0.0,0.0252,0.0957,0.0,0.362,0.772,96.993,241093.0,4.0
60.0,0.703,0.813,5.0,-5.002,0.0,0.114,0.0395,0.0,0.112,0.4320000000000001,153.942,186116.0,4.0
61.0,0.77,0.792,3.0,-2.931,0.0,0.175,0.0698,0.0,0.0981,0.182,100.075,236388.0,4.0
61.0,0.789,0.774,2.0,-4.415,1.0,0.0614,0.609,0.00122,0.298,0.488,100.077,201547.0,4.0
61.0,0.555,0.615,2.0,-6.477,1.0,0.287,0.295,3.22e-06,0.297,0.436,174.076,184004.0,4.0
61.0,0.612,0.17800000000000002,7.0,-13.082,1.0,0.0439,0.821,0.0,0.0709,0.0855,129.958,335093.0,3.0
75.0,0.708,0.7609999999999999,0.0,-3.02,1.0,0.093,0.0105,8.51e-06,0.0462,0.71,188.124,180480.0,4.0
61.0,0.529,0.307,9.0,-8.24,1.0,0.0335,0.851,0.0,0.104,0.439,139.785,228960.0,4.0
66.0,0.359,0.0205,3.0,-20.555,0.0,0.0383,0.931,0.953,0.104,0.0665,126.617,149041.0,3.0
57.0,0.431,0.19,9.0,-9.362,1.0,0.0371,0.8590000000000001,0.0,0.1,0.128,76.925,223201.0,4.0
60.0,0.84,0.574,6.0,-7.9460000000000015,1.0,0.054000000000000006,0.644,9.65e-05,0.107,0.386,133.05700000000002,175038.0,4.0
59.0,0.623,0.484,4.0,-8.496,1.0,0.041,0.851,0.0004570000000000001,0.0982,0.196,124.871,202987.0,4.0
64.0,0.75,0.5529999999999999,10.0,-7.343,1.0,0.249,0.012,0.0,0.102,0.117,203.96,155294.0,4.0
59.0,0.589,0.649,7.0,-5.5939999999999985,1.0,0.52,0.0556,0.0,0.0884,0.253,162.214,176384.0,4.0
64.0,0.383,0.0392,1.0,-24.76,1.0,0.0684,0.995,0.951,0.109,0.268,68.635,120500.0,5.0
61.0,0.664,0.586,4.0,-7.985,0.0,0.0283,0.334,2.96e-06,0.16,0.727,102.991,174520.0,4.0
64.0,0.42,0.335,5.0,-7.957000000000002,1.0,0.0384,0.412,0.0,0.0909,0.205,119.073,203909.0,4.0
61.0,0.578,0.569,1.0,-7.862,1.0,0.0356,0.159,0.0,0.105,0.187,100.038,194453.0,4.0
61.0,0.612,0.7809999999999999,4.0,-3.6010000000000004,1.0,0.0931,0.00548,0.0,0.174,0.54,148.017,210352.0,4.0
44.0,0.7140000000000001,0.528,0.0,-5.2189999999999985,1.0,0.0381,0.698,0.0,0.12,0.5379999999999999,91.952,200594.0,4.0
71.0,0.622,0.608,4.0,-8.494,0.0,0.0597,0.354,0.0,0.131,0.205,139.966,161350.0,4.0
59.0,0.528,0.911,10.0,-2.702,0.0,0.0638,0.00126,0.0,0.17600000000000002,0.757,93.068,200958.0,4.0
59.0,0.542,0.629,7.0,-7.617000000000001,1.0,0.0344,0.341,0.0,0.0684,0.73,87.899,172198.0,4.0
62.0,0.8170000000000001,0.433,6.0,-7.26,1.0,0.0501,0.904,1.52e-06,0.106,0.9,111.059,225499.0,4.0
67.0,0.812,0.805,9.0,-3.83,0.0,0.243,0.00677,0.0,0.0833,0.568,119.958,169812.0,4.0
66.0,0.7140000000000001,0.7020000000000001,8.0,-4.544,1.0,0.264,0.15,0.0,0.0993,0.74,126.511,270316.0,5.0
60.0,0.6829999999999999,0.753,7.0,-5.048,0.0,0.116,0.669,0.0,0.112,0.634,86.969,165747.0,4.0
61.0,0.5429999999999999,0.467,6.0,-5.617000000000001,1.0,0.0267,0.485,0.0,0.14300000000000002,0.245,81.03,207413.0,4.0
62.0,0.657,0.455,5.0,-10.586,1.0,0.0667,0.586,1.87e-05,0.18,0.488,129.94299999999998,205309.0,4.0
52.0,0.6679999999999999,0.365,2.0,-9.465,1.0,0.509,0.887,0.0,0.0763,0.623,71.066,111752.0,4.0
59.0,0.8140000000000001,0.402,1.0,-10.296,1.0,0.728,0.0812,0.0,0.0844,0.3,159.941,108554.0,4.0
62.0,0.727,0.401,9.0,-6.6960000000000015,1.0,0.0657,0.309,0.0,0.0572,0.7929999999999999,91.999,155054.0,4.0
59.0,0.8109999999999999,0.621,9.0,-6.957000000000002,1.0,0.0916,0.194,0.0,0.128,0.899,94.992,181520.0,4.0
61.0,0.674,0.88,7.0,-6.186,1.0,0.13699999999999998,0.035,0.0,0.5720000000000001,0.55,145.484,128447.0,4.0
60.0,0.885,0.522,8.0,-5.7429999999999986,1.0,0.399,0.119,0.0,0.108,0.511,140.909,104707.0,4.0
66.0,0.79,0.693,0.0,-5.767,1.0,0.0605,0.042,0.0267,0.079,0.855,91.991,190109.0,4.0
57.0,0.6729999999999999,0.48,5.0,-12.630999999999998,0.0,0.485,0.0774,0.426,0.116,0.257,149.80100000000004,64039.0,4.0
0.0,0.491,0.145,1.0,-13.136,0.0,0.0327,0.887,3.36e-06,0.115,0.0397,124.832,229667.0,3.0
0.0,0.29100000000000004,0.103,4.0,-11.789,1.0,0.0377,0.888,0.0,0.171,0.211,174.71099999999996,292973.0,3.0
63.0,0.773,0.86,7.0,-4.966,1.0,0.13,0.0159,0.0,0.236,0.715,126.967,259742.0,4.0
60.0,0.506,0.456,7.0,-10.635,1.0,0.0479,0.726,3.74e-05,0.11,0.406,149.6,205049.0,4.0
60.0,0.51,0.8270000000000001,2.0,-6.013,1.0,0.0419,0.00708,7.269999999999999e-05,0.191,0.338,92.92,245933.0,4.0
0.0,0.519,0.731,11.0,-3.993,1.0,0.0402,0.0571,0.0,0.381,0.29600000000000004,82.96700000000001,173975.0,4.0
0.0,0.884,0.701,6.0,-6.738,0.0,0.0969,0.0951,1.0800000000000003e-05,0.0621,0.818,99.998,196360.0,4.0
69.0,0.7979999999999999,0.6409999999999999,7.0,-3.131,0.0,0.187,0.129,0.0,0.0838,0.7659999999999999,92.966,191307.0,4.0
63.0,0.35600000000000004,0.5760000000000001,2.0,-9.825,1.0,0.145,0.6409999999999999,0.000921,0.311,0.444,127.99,225022.0,4.0
64.0,0.406,0.294,0.0,-14.574000000000002,1.0,0.0693,0.612,0.918,0.429,0.386,65.553,179500.0,4.0
59.0,0.795,0.5760000000000001,6.0,-4.971,1.0,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,183861.0,4.0
57.0,0.7959999999999999,0.982,0.0,-6.028,1.0,0.0719,0.159,0.875,0.0957,0.0334,119.973,95152.0,4.0
62.0,0.461,0.36,7.0,-10.006,0.0,0.173,0.417,0.0,0.209,0.249,87.79799999999999,173457.0,4.0
70.0,0.8140000000000001,0.6829999999999999,1.0,-7.091,1.0,0.304,0.0596,1.92e-05,0.6709999999999999,0.473,91.963,298164.0,4.0
58.0,0.0817,0.978,5.0,-2.466,0.0,0.13699999999999998,0.0246,0.0942,0.412,0.0401,83.594,425901.0,4.0
58.0,0.684,0.775,3.0,-5.785,1.0,0.0331,0.104,0.0,0.0913,0.695,100.006,235187.0,4.0
58.0,0.467,0.815,0.0,-3.0580000000000003,1.0,0.362,0.0465,0.0,0.505,0.402,174.584,218933.0,4.0
66.0,0.77,0.601,2.0,-4.246,0.0,0.034,0.182,2.93e-05,0.191,0.902,115.025,199707.0,4.0
60.0,0.6659999999999999,0.726,10.0,-7.921,0.0,0.0571,0.485,0.00165,0.363,0.462,107.032,229627.0,4.0
61.0,0.669,0.568,2.0,-5.472,1.0,0.35600000000000004,0.124,0.0,0.66,0.123,137.026,213613.0,4.0
59.0,0.767,0.583,1.0,-7.907999999999999,1.0,0.193,0.264,0.0,0.123,0.254,142.96,174707.0,4.0
60.0,0.742,0.675,8.0,-11.219,1.0,0.0486,0.59,0.403,0.111,0.6679999999999999,116.963,189773.0,4.0
65.0,0.29600000000000004,0.108,11.0,-21.306,0.0,0.0403,0.994,0.963,0.112,0.239,142.91,89500.0,3.0
63.0,0.637,0.5710000000000001,11.0,-11.867,0.0,0.17,0.755,0.862,0.104,0.28600000000000003,149.79,158133.0,4.0
61.0,0.958,0.609,0.0,-5.075,0.0,0.206,0.0583,0.0,0.0887,0.249,130.042,258741.0,4.0
61.0,0.101,0.845,0.0,-27.002,0.0,0.0631,0.317,0.985,0.36,0.0135,90.775,212881.0,3.0
64.0,0.419,0.105,0.0,-18.601,0.0,0.0472,0.994,0.953,0.112,0.294,164.94099999999997,272875.0,4.0
70.0,0.7390000000000001,0.746,1.0,-4.534,0.0,0.0283,0.193,0.0,0.222,0.494,105.956,217927.0,4.0
58.0,0.496,0.5579999999999999,9.0,-8.499,1.0,0.0452,0.0282,0.0939,0.134,0.133,149.002,225689.0,4.0
65.0,0.677,0.871,5.0,-9.134,0.0,0.433,0.0237,0.0,0.956,0.419,121.904,262832.0,4.0
52.0,0.713,0.517,4.0,-13.556,1.0,0.12,0.471,0.0,0.0756,0.6729999999999999,149.965,246465.0,4.0
62.0,0.555,0.588,2.0,-7.004,1.0,0.33,0.0399,0.0,0.259,0.419,139.887,134253.0,4.0
62.0,0.47,0.794,2.0,-3.642,1.0,0.114,0.113,0.0,0.119,0.133,160.12,247760.0,4.0
66.0,0.255,0.133,8.0,-24.851,0.0,0.0432,0.986,0.938,0.114,0.371,113.169,124750.0,4.0
61.0,0.6809999999999999,0.488,0.0,-5.314,1.0,0.152,0.215,0.000766,0.11,0.628,132.077,201619.0,4.0
0.0,0.684,0.7020000000000001,10.0,-4.689,0.0,0.16399999999999998,0.0217,0.0,0.0612,0.742,100.039,238789.0,4.0
65.0,0.0926,0.00624,7.0,-33.736,0.0,0.0394,0.989,0.867,0.106,0.0646,73.61,181000.0,4.0
64.0,0.418,0.005679999999999999,0.0,-29.245,1.0,0.0745,0.994,0.97,0.0924,0.193,92.101,184390.0,4.0
59.0,0.602,0.794,2.0,-4.756,1.0,0.0513,0.0145,0.0,0.13,0.403,100.05,195530.0,4.0
64.0,0.733,0.69,9.0,-5.529,0.0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613.0,4.0
63.0,0.0,0.14800000000000002,5.0,-22.012,1.0,0.0,0.957,0.168,0.112,0.0,0.0,146061.0,0.0
59.0,0.5589999999999999,0.562,11.0,-5.674,1.0,0.0325,0.203,9.48e-06,0.17,0.428,132.062,209907.0,4.0
61.0,0.757,0.429,9.0,-6.443,1.0,0.057,0.5760000000000001,0.0,0.0909,0.908,118.09,174750.0,1.0
62.0,0.493,0.504,0.0,-7.532,0.0,0.0336,0.108,0.0,0.365,0.117,89.898,206815.0,4.0
64.0,0.51,0.0736,0.0,-24.422,1.0,0.0486,0.992,0.948,0.114,0.21,132.099,194918.0,4.0
59.0,0.373,0.563,0.0,-6.672999999999999,0.0,0.0352,0.0851,9.04e-06,0.113,0.317,187.888,203455.0,4.0
65.0,0.389,0.866,1.0,-7.544,1.0,0.128,0.0332,0.0,0.4320000000000001,0.377,141.851,87887.0,4.0
58.0,0.757,0.705,2.0,-5.084,1.0,0.0252,0.0375,5.8e-06,0.114,0.855,104.972,207161.0,4.0
65.0,0.609,0.537,7.0,-9.26,0.0,0.0543,0.198,1.24e-05,0.319,0.8109999999999999,92.476,201015.0,4.0
59.0,0.752,0.423,11.0,-14.855,0.0,0.175,0.0189,0.0,0.0621,0.4,145.089,99429.0,4.0
